id,title,tagline,overview,homepage,release_date,budget,revenue,popularity,runtime,poster_path
639721,The Addams Family 2,Unhappy to see you again.,The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters.,https://mgm.com/movies/the-addams-family-2,10/1/2021,0,119815153,143.772,93,/ld7YB9vBRp1GM1DT3KmFWSmtBPB.jpg
460458,Resident Evil: Welcome to Raccoon City,Witness the beginning of evil.,"Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",https://www.residentevil.movie,11/24/2021,40000000,38600612,121.878,107,/7uRbWOXxpWDMtnsd2PF3clu65jc.jpg
399566,Godzilla vs. Kong,One Will Fall,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",https://www.warnerbros.com/movies/godzilla-vs-kong,3/24/2021,200000000,470067014,140.037,114,/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg
93456,Despicable Me 2,Back 2 Work,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,,6/26/2013,76000000,970761885,137.553,98,/yKcdrRqR5Wqi5Z4Hwmrsp8k8ceI.jpg
157336,Interstellar,Mankind was born on Earth. It was never meant to die here.,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,http://www.interstellarmovie.net/,11/5/2014,165000000,701729206,137.337,169,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg
524434,Eternals,In the beginning...,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",https://www.marvel.com/movies/the-eternals,11/3/2021,200000000,402064899,135.766,156,/lFByFSLV5WDJEv3KabbdAF959F2.jpg
299534,Avengers: Endgame,Avenge the fallen.,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",https://www.marvel.com/movies/avengers-endgame,4/24/2019,356000000,2797800564,134.822,181,/or06FN3Dka5tukK1e9sl16pB3iy.jpg
626735,Dog,A filthy animal unfit for human company and a... dog.,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,https://www.unitedartistsreleasing.com/dog,2/17/2022,20000000,77263354,134.402,102,/zHQy4h36WwuCetKS7C3wcT1hkgA.jpg
436969,The Suicide Squad,They're dying to save the world.,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",https://www.thesuicidesquad.net,7/28/2021,185000000,168657565,134.113,132,/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg
588228,The Tomorrow War,The fight for tomorrow begins today.,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",https://www.amazon.com/dp/B093CQZ2SM,7/2/2021,200000000,19220000,131.095,138,/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg
150540,Inside Out,Meet the little voices inside your head.,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.",http://movies.disney.com/inside-out,6/9/2015,175000000,857611174,130.834,95,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg
913290,Barbarian,Some stay for a night. Some stay for a week. Some never leave.,"In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.",https://www.barbariantickets.ca/,9/8/2022,10500000,44422431,127.952,103,/idT5mnqPcJgSkvpDX7pJffBzdVH.jpg
136799,Trolls,Find your happy place.,"Lovable and friendly, the trolls love to play around. But one day, a mysterious giant shows up to end the party. Poppy, the optimistic leader of the Trolls, and her polar opposite, Branch, must embark on an adventure that takes them far beyond the only world they’ve ever known.",http://www.dreamworks.com/trolls/,10/13/2016,125000000,346864462,127.465,92,/zKu5MNy9QW1a5ZHgv7iAp3kRZpE.jpg
423108,The Conjuring: The Devil Made Me Do It,The demonic case that shocked America.,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",http://www.theconjuringmovie.net,5/25/2021,39000000,201000000,127.421,111,/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg
762504,Nope,What’s a bad miracle?,"Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",https://www.nope.movie,7/20/2022,68000000,170823080,127.199,130,/AcKVlWaNVVVFQwro3nLXqPljcYA.jpg
537915,After,"After your first, life is never the same.","Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",,4/11/2019,14000000,69497587,126.702,106,/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg
682507,Where the Crawdads Sing,Secrets are buried just beneath the surface.,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.",https://www.wherethecrawdadssing.movie,7/15/2022,0,127000000,124.785,125,/kOTegoWSqQQPyR42Qb0v2G42bzQ.jpg
476669,The King's Man,Witness the bloody origin.,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",https://www.20thcenturystudios.com/movies/the-kings-man,12/22/2021,100000000,125928656,123.832,131,/nj5HmHRZsrYQEYYXyAusFv35erP.jpg
198663,The Maze Runner,Remember. Survive. Run.,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",https://www.20thcenturystudios.com/movies/the-maze-runner,9/10/2014,34000000,348319861,123.67,113,/ode14q7WtDugFDp78fo9lCsmay9.jpg
366672,Paws of Fury: The Legend of Hank,Time to mark some territory.,"A hard-on-his-luck hound finds himself in a town full of cats in need of a hero to defend them from a ruthless villain's wicked plot to wipe their village off the map. With help from a reluctant mentor, our underdog must assume the role of town samurai and team up with the villagers to save the day.",https://www.pawsoffurymovie.com,7/14/2022,45000000,41800000,122.706,98,/wMDUDwAArpfGdtTTZ25SfwngGwt.jpg
675445,PAW Patrol: The Movie,Our fate is in their paws.,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,https://www.pawpatrol.movie,8/9/2021,26000000,144327371,122.345,86,/ic0intvXZSfBlYPIvWXpU1ivUCO.jpg
624860,The Matrix Resurrections,Return to the Source.,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",https://www.whatisthematrix.com,12/16/2021,190000000,156497322,122.342,147,/8c4a8kE7PizaGQQnditMmI1xbRp.jpg
529203,The Croods: A New Age,The future ain't what it used to be.,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",https://www.dreamworks.com/movies/the-croods-2,11/25/2020,65000000,168285000,121.7,95,/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg
156022,The Equalizer,What do you see when you look at me?,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",https://www.sonypictures.com/movies/theequalizer,9/24/2014,55000000,192330738,121.026,132,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg
744275,After We Fell,,"Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family.",,9/1/2021,14000000,21500000,120.02,99,/dU4HfnTEJDf9KvxGS9hgO7BVeju.jpg
99861,Avengers: Age of Ultron,A New Age Has Come.,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",http://marvel.com/movies/movie/193/avengers_age_of_ultron,4/22/2015,365000000,1405403694,119.698,141,/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg
354912,Coco,The celebration of a lifetime,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",https://www.pixar.com/feature-films/coco,10/27/2017,175000000,800526015,119.449,105,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg
